#Organism Name,Organism Groups,Size(Mb),Chromosomes,Organelles,Plasmids,Assemblies
"Hydrogenophilales bacterium CG_4_10_14_3_um_filter_58_23","Bacteria;Pseudomonadota;Hydrogenophilia",2.79859,0,0,0,1
"Hydrogenophilales bacterium CG_4_10_14_3_um_filter_63_21","Bacteria;Pseudomonadota;Hydrogenophilia",3.0342,0,0,0,1
"Hydrogenophilales bacterium CG_4_8_14_3_um_filter_62_83","Bacteria;Pseudomonadota;Hydrogenophilia",2.27828,0,0,0,1
"Hydrogenophilales bacterium CG_4_9_14_3_um_filter_59_35","Bacteria;Pseudomonadota;Hydrogenophilia",2.58742,0,0,0,1
"Hydrogenophilales bacterium CG_4_9_14_3_um_filter_63_34","Bacteria;Pseudomonadota;Hydrogenophilia",2.49083,0,0,0,1
"Hydrogenophilales bacterium RIFOXYA1_FULL_63_33","Bacteria;Pseudomonadota;Hydrogenophilia",2.15315,0,0,0,1
"Hydrogenophilales bacterium RIFOXYD1_FULL_62_11","Bacteria;Pseudomonadota;Hydrogenophilia",3.60035,0,0,0,1
"Hydrogenophilus thermoluteolus","Bacteria;Pseudomonadota;Hydrogenophilia",2.28878,1,0,1,2
"Hydrogenophilus thiooxidans","Bacteria;Pseudomonadota;Hydrogenophilia",2.31486,0,0,0,1
"Hydrogenothermaceae bacterium","Bacteria;Aquificae;Aquificae",2.38027,0,0,0,30
"Hydrogenothermus","Bacteria;Aquificae;Aquificae",1.49226,0,0,0,1
"Hydrogenothermus marinus","Bacteria;Aquificae;Aquificae",1.604,0,0,0,1
"Hydrogenovibrio","Bacteria;Pseudomonadota;Gammaproteobacteria",2.45207,0,0,0,12
"Hydrogenovibrio crunogenus","Bacteria;Pseudomonadota;Gammaproteobacteria",2.45326,1,0,0,2
"Hydrogenovibrio halophilus","Bacteria;Pseudomonadota;Gammaproteobacteria",2.35669,0,0,0,1
"Hydrogenovibrio kuenenii","Bacteria;Pseudomonadota;Gammaproteobacteria",2.45246,0,0,0,1
"Hydrogenovibrio marinus","Bacteria;Pseudomonadota;Gammaproteobacteria",2.49129,1,0,0,3
"Hydrogenovibrio thermophilus","Bacteria;Pseudomonadota;Gammaproteobacteria",2.61289,1,0,0,1
"Hydromonas","Bacteria;Pseudomonadota;Betaproteobacteria",2.11787,0,0,0,6
"Hydromonas duriensis","Bacteria;Pseudomonadota;Betaproteobacteria",2.42761,0,0,0,1
"Hydrotalea","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.93187,0,0,0,15
"Hydrotalea flava","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.4138,0,0,0,19
"Hydrotalea lipotrueae","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.46543,0,0,0,1
"Hydrotalea sandarakina","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.2683,0,0,0,1
"Hyella patelloides","Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group",8.0637,0,0,0,1
"Hyellaceae cyanobacterium CSU_1_1","Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group",4.6142,0,0,0,1
"Hylemonella","Bacteria;Pseudomonadota;Betaproteobacteria",3.62382,0,0,0,9
"Hylemonella gracilis","Bacteria;Pseudomonadota;Betaproteobacteria",3.61871,0,0,0,5
"Hymenobacter","Bacteria;FCB group;Bacteroidetes/Chlorobi group",7.21891,1,0,0,66
"Hymenobacter actinosclerus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.40521,0,0,0,1
"Hymenobacter aerophilus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.25304,0,0,0,1
"Hymenobacter amundsenii","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.58224,0,0,0,1
"Hymenobacter aquaticus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.51175,0,0,0,1
"Hymenobacter armeniacus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.27917,0,0,0,1
"Hymenobacter artigasi","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.50966,0,0,0,1
"Hymenobacter baengnokdamensis","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.42888,1,0,0,1
"Hymenobacter busanensis","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.88765,0,0,0,2
"Hymenobacter caeli","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.97811,0,0,0,1
"Hymenobacter cavernae","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.63128,0,0,0,1
"Hymenobacter chitinivorans","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.87041,0,0,0,1
"Hymenobacter citatus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.07829,0,0,0,1
"Hymenobacter coccineus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.70092,0,0,0,1
"Hymenobacter crusticola","Bacteria;FCB group;Bacteroidetes/Chlorobi group",7.29386,0,0,0,1
"Hymenobacter daecheongensis","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.38575,0,0,0,1
"Hymenobacter defluvii","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.42445,0,0,0,1
"Hymenobacter duratus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.66545,0,0,0,1
"Hymenobacter edaphi","Bacteria;FCB group;Bacteroidetes/Chlorobi group",6.04133,0,0,0,1
"Hymenobacter elongatus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.97157,0,0,0,1
"Hymenobacter fodinae","Bacteria;FCB group;Bacteroidetes/Chlorobi group",6.07878,0,0,0,1
"Hymenobacter frigidus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.77504,0,0,0,1
"Hymenobacter gelipurpurascens","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.06095,0,0,0,1
"Hymenobacter ginkgonis","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.67274,0,0,0,1
"Hymenobacter glacialis","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.23168,0,0,0,1
"Hymenobacter glacieicola","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.03984,0,0,0,1
"Hymenobacter gummosus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",6.51969,0,0,0,1
"Hymenobacter guriensis","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.32025,0,0,0,1
"Hymenobacter jejuensis","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.08699,1,0,0,1
"Hymenobacter jeollabukensis","Bacteria;FCB group;Bacteroidetes/Chlorobi group",6.17774,0,0,0,1
"Hymenobacter jeongseonensis","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.1926,0,0,0,1
"Hymenobacter lapidarius","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.66208,0,0,0,1
"Hymenobacter lapidiphilus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.61155,0,0,0,1
"Hymenobacter latericoloratus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.04149,0,0,0,1
"Hymenobacter luteus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.04095,0,0,0,1
"Hymenobacter metallicola","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.94083,0,0,0,1
"Hymenobacter metallilatus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.2069,0,0,0,1
"Hymenobacter montanus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.36864,0,0,0,1
"Hymenobacter monticola","Bacteria;FCB group;Bacteroidetes/Chlorobi group",6.12475,1,0,6,1
"Hymenobacter mucosus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.53494,0,0,0,1
"Hymenobacter negativus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.15655,0,0,0,3
"Hymenobacter nivis","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.0276,1,0,0,2
"Hymenobacter norwichensis","Bacteria;FCB group;Bacteroidetes/Chlorobi group",6.00831,0,0,0,2
"Hymenobacter oligotrophus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.18881,1,0,3,1
"Hymenobacter perfusus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.11326,0,0,0,1
"Hymenobacter persicinus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.81747,0,0,0,1
"Hymenobacter piscis","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.88547,0,0,0,1
"Hymenobacter polaris","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.58717,0,0,0,1
"Hymenobacter profundi","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.24227,0,0,0,1
"Hymenobacter properus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.54274,0,0,0,1
"Hymenobacter psoromatis","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.45125,1,0,2,3
"Hymenobacter psychrophilus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.75821,0,0,0,1
"Hymenobacter psychrotolerans","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.76775,0,0,0,1
"Hymenobacter qilianensis","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.01437,0,0,0,2
"Hymenobacter radiodurans","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.91897,1,0,1,1
"Hymenobacter rigui","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.28459,0,0,0,1
"Hymenobacter roseosalivarius","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.94848,0,0,0,1
"Hymenobacter rubidus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.48743,0,0,0,1
"Hymenobacter rubripertinctus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.09944,0,0,0,1
"Hymenobacter ruricola","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.96454,0,0,0,1
"Hymenobacter sedentarius","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.86885,1,0,0,1
"Hymenobacter sediminis","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.48333,0,0,0,1
"Hymenobacter setariae","Bacteria;FCB group;Bacteroidetes/Chlorobi group",6.09776,0,0,0,1
"Hymenobacter siberiensis","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.00568,0,0,0,3
"Hymenobacter swuensis","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.25207,1,0,3,1
"Hymenobacter telluris","Bacteria;FCB group;Bacteroidetes/Chlorobi group",6.01994,0,0,0,1
"Hymenobacter terrenus","Bacteria;FCB group;Bacteroidetes/Chlorobi group",6.35698,0,0,0,1
"Hymenobacter terrestris","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.18032,0,0,0,1
"Hymenobacter terricola","Bacteria;FCB group;Bacteroidetes/Chlorobi group",6.55888,0,0,0,1
"Hymenobacter tibetensis","Bacteria;FCB group;Bacteroidetes/Chlorobi group",6.32863,1,0,6,1
"Hymenobacter wooponensis","Bacteria;FCB group;Bacteroidetes/Chlorobi group",6.01595,0,0,0,1
"Hymenobacter yonginensis","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.92676,1,0,1,1
"Hymenobacteraceae bacterium","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.16294,0,0,0,6
"Hypericibacter adhaerens","Bacteria;Pseudomonadota;Alphaproteobacteria",5.86525,1,0,0,1
"Hypericibacter terrae","Bacteria;Pseudomonadota;Alphaproteobacteria",5.89412,1,0,0,1
"Hyphobacterium","Bacteria;Pseudomonadota;Alphaproteobacteria",2.94739,1,0,0,3
"Hyphobacterium indicum","Bacteria;Pseudomonadota;Alphaproteobacteria",2.7915,0,0,0,1
"Hyphomicrobiaceae bacterium","Bacteria;Pseudomonadota;Alphaproteobacteria",6.07539,0,0,0,61
"Hyphomicrobiaceae bacterium TMED74","Bacteria;Pseudomonadota;Alphaproteobacteria",4.96425,0,0,0,1
"Hyphomicrobiaceae bacterium UBA2767","Bacteria;Pseudomonadota;Alphaproteobacteria",4.10161,0,0,0,1
"Hyphomicrobiaceae bacterium UBA4118","Bacteria;Pseudomonadota;Alphaproteobacteria",2.2522,0,0,0,1
"Hyphomicrobiaceae bacterium UBA4460","Bacteria;Pseudomonadota;Alphaproteobacteria",1.24235,0,0,0,1
"Hyphomicrobiaceae bacterium UBA4662","Bacteria;Pseudomonadota;Alphaproteobacteria",1.53302,0,0,0,1
"Hyphomicrobiaceae bacterium UBA4668","Bacteria;Pseudomonadota;Alphaproteobacteria",2.57159,0,0,0,1
"Hyphomicrobiaceae bacterium UBA4725","Bacteria;Pseudomonadota;Alphaproteobacteria",2.43254,0,0,0,1
"Hyphomicrobiaceae bacterium UBA4734","Bacteria;Pseudomonadota;Alphaproteobacteria",2.36835,0,0,0,1
"Hyphomicrobiaceae bacterium UBA7697","Bacteria;Pseudomonadota;Alphaproteobacteria",3.14933,0,0,0,1
"Hyphomicrobiales bacterium","Bacteria;Pseudomonadota;Alphaproteobacteria",9.93176,0,0,0,1349
"Hyphomicrobiales bacterium 7MK25","Bacteria;Pseudomonadota;Alphaproteobacteria",6.38455,1,0,3,1
"Hyphomicrobiales bacterium BP6-180914","Bacteria;Pseudomonadota;Alphaproteobacteria",7.52378,0,0,0,1
"Hyphomicrobium","Bacteria;Pseudomonadota;Alphaproteobacteria",6.02081,1,0,0,58
"Hyphomicrobium album","Bacteria;Pseudomonadota;Alphaproteobacteria",3.90817,0,0,0,1
"Hyphomicrobium denitrificans","Bacteria;Pseudomonadota;Alphaproteobacteria",3.63897,1,0,0,6
"Hyphomicrobium facile","Bacteria;Pseudomonadota;Alphaproteobacteria",4.42535,0,0,0,1
"Hyphomicrobium methylovorum","Bacteria;Pseudomonadota;Alphaproteobacteria",3.44541,0,0,0,1
"Hyphomicrobium nitrativorans","Bacteria;Pseudomonadota;Alphaproteobacteria",3.65384,1,0,0,1
"Hyphomicrobium sulfonivorans","Bacteria;Pseudomonadota;Alphaproteobacteria",3.55173,0,0,0,3
"Hyphomicrobium zavarzinii","Bacteria;Pseudomonadota;Alphaproteobacteria",4.65179,0,0,0,2
"Hyphomonadaceae bacterium","Bacteria;Pseudomonadota;Alphaproteobacteria",5.40041,0,0,0,66
"Hyphomonadaceae bacterium BL14","Bacteria;Pseudomonadota;Alphaproteobacteria",3.03181,1,0,0,1
"Hyphomonadaceae bacterium BRH_c29","Bacteria;Pseudomonadota;Alphaproteobacteria",3.70022,0,0,0,1
"Hyphomonadaceae bacterium JAD_PAG50586_4","Bacteria;Pseudomonadota;Alphaproteobacteria",4.18004,1,0,0,1
"Hyphomonadaceae bacterium ML37","Bacteria;Pseudomonadota;Alphaproteobacteria",3.03846,1,0,0,1
"Hyphomonadaceae bacterium TMED125","Bacteria;Pseudomonadota;Alphaproteobacteria",1.7618,0,0,0,1
"Hyphomonadaceae bacterium TMED5","Bacteria;Pseudomonadota;Alphaproteobacteria",3.55104,0,0,0,1
"Hyphomonadaceae bacterium UBA1001","Bacteria;Pseudomonadota;Alphaproteobacteria",2.64245,0,0,0,1
"Hyphomonadaceae bacterium UBA1595","Bacteria;Pseudomonadota;Alphaproteobacteria",2.78353,0,0,0,1
"Hyphomonadaceae bacterium UBA1849","Bacteria;Pseudomonadota;Alphaproteobacteria",3.52387,0,0,0,1
"Hyphomonadaceae bacterium UBA1933","Bacteria;Pseudomonadota;Alphaproteobacteria",2.7421,0,0,0,1
"Hyphomonadaceae bacterium UBA1942","Bacteria;Pseudomonadota;Alphaproteobacteria",2.66609,0,0,0,1
"Hyphomonadaceae bacterium UBA2389","Bacteria;Pseudomonadota;Alphaproteobacteria",2.85009,0,0,0,1
"Hyphomonadaceae bacterium UBA4763","Bacteria;Pseudomonadota;Alphaproteobacteria",2.77766,0,0,0,1
"Hyphomonadaceae bacterium UBA5102","Bacteria;Pseudomonadota;Alphaproteobacteria",3.66061,0,0,0,1
"Hyphomonadaceae bacterium UBA5161","Bacteria;Pseudomonadota;Alphaproteobacteria",3.04024,0,0,0,1
"Hyphomonadaceae bacterium UBA5334","Bacteria;Pseudomonadota;Alphaproteobacteria",3.67599,0,0,0,1
"Hyphomonadaceae bacterium UBA5336","Bacteria;Pseudomonadota;Alphaproteobacteria",3.6067,0,0,0,1
"Hyphomonadaceae bacterium UBA5341","Bacteria;Pseudomonadota;Alphaproteobacteria",3.57265,0,0,0,1
"Hyphomonadaceae bacterium UBA684","Bacteria;Pseudomonadota;Alphaproteobacteria",2.49681,0,0,0,1
"Hyphomonadaceae bacterium UBA7638","Bacteria;Pseudomonadota;Alphaproteobacteria",3.68355,0,0,0,1
"Hyphomonadaceae bacterium UBA7672","Bacteria;Pseudomonadota;Alphaproteobacteria",4.6029,0,0,0,1
"Hyphomonadaceae bacterium UKL13-1","Bacteria;Pseudomonadota;Alphaproteobacteria",3.50151,1,0,0,1
"Hyphomonas","Bacteria;Pseudomonadota;Alphaproteobacteria",5.80819,1,0,0,88
"Hyphomonas adhaerens","Bacteria;Pseudomonadota;Alphaproteobacteria",3.66857,0,0,0,5
"Hyphomonas atlantica","Bacteria;Pseudomonadota;Alphaproteobacteria",3.60444,0,0,0,9
"Hyphomonas beringensis","Bacteria;Pseudomonadota;Alphaproteobacteria",3.80276,0,0,0,1
"Hyphomonas chukchiensis","Bacteria;Pseudomonadota;Alphaproteobacteria",3.85763,0,0,0,1
"Hyphomonas hirschiana","Bacteria;Pseudomonadota;Alphaproteobacteria",3.69052,0,0,0,1
"Hyphomonas jannaschiana","Bacteria;Pseudomonadota;Alphaproteobacteria",3.64084,0,0,0,2
"Hyphomonas johnsonii","Bacteria;Pseudomonadota;Alphaproteobacteria",3.61877,0,0,0,1
"Hyphomonas neptunium","Bacteria;Pseudomonadota;Alphaproteobacteria",3.70502,1,0,0,1
"Hyphomonas oceanitis","Bacteria;Pseudomonadota;Alphaproteobacteria",4.28017,0,0,0,1
"Hyphomonas pacifica","Bacteria;Pseudomonadota;Alphaproteobacteria",3.4187,0,0,0,3
"Hyphomonas polymorpha","Bacteria;Pseudomonadota;Alphaproteobacteria",4.05096,0,0,0,1
"Hyphomonas sediminis","Bacteria;Pseudomonadota;Alphaproteobacteria",3.49801,0,0,0,1
"Hypnocyclicus thermotrophus","Bacteria;Fusobacteria;Fusobacteriia",2.21893,0,0,0,1
"Hyunsoonleella aquatilis","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.93418,0,0,0,1
"Hyunsoonleella flava","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.808,0,0,0,1
"Hyunsoonleella jejuensis","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.48031,0,0,0,1
"Hyunsoonleella pacifica","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.12526,0,0,0,2
"Hyunsoonleella ulvae","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.05986,0,0,0,1
"Ichthyenterobacterium magnum","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.00911,0,0,0,1
"Ichthyobacteriaceae bacterium","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.63671,0,0,0,2
"Ichthyobacterium seriolicida","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.92141,1,0,0,1
"Ideonella","Bacteria;Pseudomonadota;Betaproteobacteria",6.88982,0,0,0,12
"Ideonella alba","Bacteria;Pseudomonadota;Betaproteobacteria",5.5079,0,0,0,2
"Ideonella aquatica","Bacteria;Pseudomonadota;Betaproteobacteria",5.17099,0,0,0,1
"Ideonella azotifigens","Bacteria;Pseudomonadota;Betaproteobacteria",7.29085,0,0,0,2
"Ideonella benzenivorans","Bacteria;Pseudomonadota;Betaproteobacteria",4.4902,0,0,0,1
"Ideonella dechloratans","Bacteria;Pseudomonadota;Betaproteobacteria",4.54402,1,0,1,2
"Ideonella livida","Bacteria;Pseudomonadota;Betaproteobacteria",5.25564,0,0,0,1
"Ideonella paludis","Bacteria;Pseudomonadota;Betaproteobacteria",4.80053,0,0,0,1
"Ideonella sakaiensis","Bacteria;Pseudomonadota;Betaproteobacteria",6.14206,0,0,0,1
"Ideonella sp. A 288","Bacteria;Pseudomonadota;Betaproteobacteria",6.98078,0,0,0,1
"Idiomarina","Bacteria;Pseudomonadota;Gammaproteobacteria",6.15203,1,0,0,55
"Idiomarina abyssalis","Bacteria;Pseudomonadota;Gammaproteobacteria",2.61063,1,0,0,19
"Idiomarina aquatica","Bacteria;Pseudomonadota;Gammaproteobacteria",2.96561,0,0,0,3
"Idiomarina baltica","Bacteria;Pseudomonadota;Gammaproteobacteria",2.77027,0,0,0,3
"Idiomarina fontislapidosi","Bacteria;Pseudomonadota;Gammaproteobacteria",2.86276,0,0,0,2
"Idiomarina loihiensis","Bacteria;Pseudomonadota;Gammaproteobacteria",2.83932,1,0,0,8
"Idiomarina mangrovi","Bacteria;Pseudomonadota;Gammaproteobacteria",2.46949,0,0,0,1
"Idiomarina piscisalsi","Bacteria;Pseudomonadota;Gammaproteobacteria",2.57649,0,0,0,3
"Idiomarina ramblicola","Bacteria;Pseudomonadota;Gammaproteobacteria",2.71236,0,0,0,1
"Idiomarina seosinensis","Bacteria;Pseudomonadota;Gammaproteobacteria",2.68534,0,0,0,1
"Idiomarina tyrosinivorans","Bacteria;Pseudomonadota;Gammaproteobacteria",2.42624,0,0,0,1
"Idiomarina xiamenensis","Bacteria;Pseudomonadota;Gammaproteobacteria",2.89928,0,0,0,1
"Idiomarina zobellii","Bacteria;Pseudomonadota;Gammaproteobacteria",2.58206,0,0,0,2
"Idiomarinaceae bacterium","Bacteria;Pseudomonadota;Gammaproteobacteria",2.99406,0,0,0,7
"Idiomarinaceae bacterium HL-53","Bacteria;Pseudomonadota;Gammaproteobacteria",2.74012,1,0,0,2
"Ignatzschineria","Bacteria;Pseudomonadota;Gammaproteobacteria",3.07473,1,0,0,8
"Ignatzschineria cameli","Bacteria;Pseudomonadota;Gammaproteobacteria",2.49055,0,0,0,5
"Ignatzschineria indica","Bacteria;Pseudomonadota;Gammaproteobacteria",2.50397,0,0,0,3
"Ignatzschineria larvae","Bacteria;Pseudomonadota;Gammaproteobacteria",2.4598,0,0,0,1
"Ignatzschineria ureiclastica","Bacteria;Pseudomonadota;Gammaproteobacteria",2.40707,0,0,0,2
"Ignavibacteria bacterium","Bacteria;FCB group;Bacteroidetes/Chlorobi group",5.72499,1,0,0,184
"Ignavibacteria bacterium 13_1_40CM_2_61_4","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.18798,0,0,0,1
"Ignavibacteria bacterium ADurb.Bin266","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.82075,0,0,0,1
"Ignavibacteria bacterium CG08_land_8_20_14_0_20_37_9","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.0762,0,0,0,1
"Ignavibacteria bacterium CG1_02_37_35","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.65962,0,0,0,1
"Ignavibacteria bacterium CG22_combo_CG10-13_8_21_14_all_37_15","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.60683,0,0,0,1
"Ignavibacteria bacterium CG2_30_36_16","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.5833,0,0,0,1
"Ignavibacteria bacterium CG_4_10_14_3_um_filter_37_18","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.14579,0,0,0,1
"Ignavibacteria bacterium CG_4_8_14_3_um_filter_37_9","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.77033,0,0,0,1
"Ignavibacteria bacterium CG_4_9_14_0_2_um_filter_37_13","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.39331,0,0,0,1
"Ignavibacteria bacterium CG_4_9_14_3_um_filter_36_18","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.73903,0,0,0,1
"Ignavibacteria bacterium CHB3","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.62939,0,0,0,1
"Ignavibacteria bacterium GWA2_35_8","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.20743,0,0,0,1
"Ignavibacteria bacterium GWA2_35_9","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.91815,0,0,0,1
"Ignavibacteria bacterium GWA2_36_19","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.80883,0,0,0,1
"Ignavibacteria bacterium GWA2_54_16","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.30296,0,0,0,1
"Ignavibacteria bacterium GWA2_55_11","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.50473,0,0,0,1
"Ignavibacteria bacterium GWA2_55_25","Bacteria;FCB group;Bacteroidetes/Chlorobi group",0.446191,0,0,0,1
"Ignavibacteria bacterium GWB2_35_12","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.03269,0,0,0,1
"Ignavibacteria bacterium GWB2_35_6b","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.01409,0,0,0,1
"Ignavibacteria bacterium GWB2_36_8","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.68473,0,0,0,1
"Ignavibacteria bacterium GWC2_35_8","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.33882,0,0,0,1
"Ignavibacteria bacterium GWC2_36_12","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.8316,0,0,0,1
"Ignavibacteria bacterium GWC2_38_9","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.8189,0,0,0,1
"Ignavibacteria bacterium GWC2_56_12","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.13713,0,0,0,1
"Ignavibacteria bacterium GWF2_33_9","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.65289,0,0,0,1
"Ignavibacteria bacterium GWF2_35_20","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.2508,0,0,0,1
"Ignavibacteria bacterium RBG_13_36_8","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.84429,0,0,0,1
"Ignavibacteria bacterium RBG_16_34_14","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.74035,0,0,0,1
"Ignavibacteria bacterium RBG_16_35_7","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.9946,0,0,0,1
"Ignavibacteria bacterium RBG_16_36_9","Bacteria;FCB group;Bacteroidetes/Chlorobi group",2.15854,0,0,0,1
"Ignavibacteria bacterium RIFCSPHIGHO2_02_FULL_56_12","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.07319,0,0,0,1
"Ignavibacteria bacterium RIFCSPLOWO2_02_FULL_55_14","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.66103,0,0,0,1
"Ignavibacteria bacterium RIFCSPLOWO2_12_FULL_56_21","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.35719,0,0,0,1
"Ignavibacteria bacterium RIFOXYA12_FULL_35_25","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.17769,0,0,0,1
"Ignavibacteria bacterium RIFOXYA12_FULL_38_9","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.18566,0,0,0,1
"Ignavibacteria bacterium RIFOXYA2_FULL_35_10","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.05366,0,0,0,1
"Ignavibacteria bacterium RIFOXYA2_FULL_35_9","Bacteria;FCB group;Bacteroidetes/Chlorobi group",3.93107,0,0,0,1
"Ignavibacteria bacterium RIFOXYA2_FULL_37_17","Bacteria;FCB group;Bacteroidetes/Chlorobi group",1.90815,0,0,0,1
"Ignavibacteria bacterium RIFOXYA2_FULL_38_8","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.28,0,0,0,1
"Ignavibacteria bacterium RIFOXYB12_FULL_35_14","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.09886,0,0,0,1
"Ignavibacteria bacterium RIFOXYB2_FULL_35_12","Bacteria;FCB group;Bacteroidetes/Chlorobi group",4.09552,0,0,0,1
